escola_slug,escola_nome,ano,estado,grupo,titulo_samba,compositores,interpretacao
imperatriz,Imperatriz Leopoldinense,1995,RJ,Grupo Especial,"Mais Vale Um Jegue que Me Carregue, que Um Camelo que Me Derrube lá no Ceará","Eduardo Medrado, João Estevam, Waltinho Honorato e César Som Livre",Amauri de Paula (Preto Jóia)
imperatriz,Imperatriz Leopoldinense,1996,RJ,Grupo Especial,"Imperatriz Leopoldinense Honrosamente Apresenta: Leopoldina, a Imperatriz do Brasil","Jurandir, Dominguinhos do Estácio, Demarco e Carlinhos China",Amauri de Paula (Preto Jóia)
imperatriz,Imperatriz Leopoldinense,1997,RJ,Grupo Especial,"Eu Sou da Lira, não Posso Negar","Zé Katimba, Chopinho, Amaurizão e Tuninho Professor",Amauri de Paula (Preto Jóia)
imperatriz,Imperatriz Leopoldinense,1998,RJ,Grupo Especial,Quase no Ano 2000...,"Preto Jóia, Flavinho, Darcy do Nascimento e Guga",Amauri de Paula (Preto Jóia)
imperatriz,Imperatriz Leopoldinense,1999,RJ,Grupo Especial,"Brasil, Mostra a Sua Cara em... Theatrum Rerum Naturalium Brasiliae","César Som Livre, Waltinho Honorato, João Estevam e Eduardo Medrado",Preto Jóia e Rixxa
imperatriz,Imperatriz Leopoldinense,2000,RJ,Grupo Especial,"Quem Descobriu o Brasil, Foi Seu Cabral, no Dia 22 de Abril, Dois Meses Depois do Carnaval","Marquinhos Lessa, Guga, Tuninho Professor, Amaurizão e Chopinho","Paulinho Mocidade, Ronaldo e Braguinha"
imperatriz,Imperatriz Leopoldinense,2001,RJ,Grupo Especial,"Cana-Caiana, Cana Roxa, Cana Fita, Cana Preta, Amarela, Pernambuco... Quero Vê Descê o Suco, na Pancada do Ganzá","Guga, Tuninho Professor e Marquinho Lessa",Paulo Costa Alves (Paulinho Mocidade)
imperatriz,Imperatriz Leopoldinense,2002,RJ,Grupo Especial,Goitacazes... Tupi or not Tupi in a South American Way,"Marquinhos Lessa, Guga e Tuninho Professor",Paulo Costa Alves (Paulinho Mocidade)
imperatriz,Imperatriz Leopoldinense,2003,RJ,Grupo Especial,"Nem Todo Pirata Tem Perna de Pau, o Olho de Vidro e a Cara de Mau","Darcy do Nascimento, Brandãozinho, Rubens Napoleão e Jorge Rita","David do Pandeiro, Ronaldo e Meio-Dia"
imperatriz,Imperatriz Leopoldinense,2004,RJ,Grupo Especial,Breazail,"Jeferson, Veneza, Carlos de Olaria, Me Leva e Guga",Ronaldo Ilê
imperatriz,Imperatriz Leopoldinense,2005,RJ,Grupo Especial,Uma Delirante Confusão Fabulística,"Josimar, Evaldo Ruy, Jorge Artur, Jorginho e PC",Ronaldo Ilê e Tiãozinho Cruz
imperatriz,Imperatriz Leopoldinense,2006,RJ,Grupo Especial,Um por Todos e Todos por Um,"Niltinho Tristeza, Amaurizão, Maninho do Ponto e Tuninho Professor",Ronaldo Ilê
imperatriz,Imperatriz Leopoldinense,2007,RJ,Grupo Especial,"Teresinhaaa, Uhuhuuu!!! Vocês Querem Bacalhau?","Merrenga, Xande, Sobrinho, Lula Inspiração, Bill Amizade e Aliomar",Amauri de Paula (Preto Jóia)
imperatriz,Imperatriz Leopoldinense,2008,RJ,Grupo Especial,João e Marias,"Josimar, Di Andrade, Carlos Kind, Valtencir e Jorge Arthur",Amauri de Paula (Preto Jóia)
imperatriz,Imperatriz Leopoldinense,2009,RJ,Grupo Especial,Imperatriz... Só Quer Mostrar que Faz Samba Também!,"Josimar, Jorge Arthur, Valtenci, Di Andrade e Carlos Kind",Paulo Costa Alves (Paulinho Mocidade)
imperatriz,Imperatriz Leopoldinense,2010,RJ,Grupo Especial,Brasil de Todos os Deuses,"Jeferson Lima, Flavinho, Gil Branco, Me Leva e Guga",Domingos da Costa Ferreira (Dominguinhos do Estácio)
imperatriz,Imperatriz Leopoldinense,2011,RJ,Grupo Especial,Imperatriz Adverte: Sambar Faz Bem à Saúde!,"Flavinho, Me leva, Gil Branco, Tião Pinheiro e Drummond",Domingos da Costa Ferreira (Dominguinhos do Estácio)
imperatriz,Imperatriz Leopoldinense,2012,RJ,Grupo Especial,"Jorge, Amado Jorge","Jeferson Lima, Ribamar, Alexandre D'Mendes, Cristóvão Luiz e Tuninho Professor",Domingos da Costa Ferreira (Dominguinhos do Estácio)
imperatriz,Imperatriz Leopoldinense,2013,RJ,Grupo Especial,"Pará - O Muiraquitã do Brasil - Sob a Nudez Forte da Verdade, o Manto Diáfano da Fantasia","Me Leva, Gil Branco, Tião Pinheiro, Drummond e Maninho do Ponto",Domingos da Costa Ferreira (Dominguinhos do Estácio)
imperatriz,Imperatriz Leopoldinense,2014,RJ,Grupo Especial,Arthur X - O Reino do Galinho de Ouro na Corte da Imperatriz,"Elymar Santos, Guga, Tião Pinheiro, Gil Branco e Me Leva",Wander Pires
imperatriz,Imperatriz Leopoldinense,2015,RJ,Grupo Especial,Axé-Nkenda - Um Ritual de Liberdade - E que a Voz da Liberdade Seja Sempre a Nossa Voz,"Marquinho Lessa, Zé Katimba, Adriano Ganso, Jorge do Finge e Audir Senna",Nêgo
imperatriz,Imperatriz Leopoldinense,2016,RJ,Grupo Especial,É o Amor... Que Mexe com a Minha Cabeça e Me Deixa Assim... - Do Sonho de um Caipira Nascem os Filhos do Brasil,"Zé Katimba, Adriano Ganso, Jorge do Finge, Moisés Santiago e Aldir Sena",Marquinho Art'Samba
imperatriz,Imperatriz Leopoldinense,2017,RJ,Grupo Especial,"Xingu , o Clamor Que Vem da Floresta","Moisés Santiago, Adriano Ganso, Jorge do Finge e Aldir Senna",Arthur Franco
imperatriz,Imperatriz Leopoldinense,2018,RJ,Grupo Especial,Uma Noite Real no Museu Nacional,"Jorge Arthur, Maninho do Ponto, Julinho Maestro, Marcio Pessi e Piu das Casinhas",Arthur Franco
imperatriz,Imperatriz Leopoldinense,2019,RJ,Grupo Especial,Me Dá Um Dinheiro Aí,"Elymar Santos, Maninho do Ponto, Julinho Maestro, Dudu Miler, Márcio Pessi e Jorge Arthur",Arthur Franco
imperatriz,Imperatriz Leopoldinense,2020,RJ,Série A,Só Dá Lalá,"Gibi, Serjão e Zé Catimba",Arthur Franco e Preto Joia
imperatriz,Imperatriz Leopoldinense,2021,RJ,,"Meninos eu vivi... Onde canta o sabiá, onde cantam Dalva e Lamartine",,Arthur Franco e Preto Joia
imperatriz,Imperatriz Leopoldinense,2022,RJ,Grupo Especial,"Meninos, Eu Vivi... Onde Canta o Sabiá, Onde Cantam Dalva e Lamartine",Gabriel Melo,Arthur Franco e Bruno Ribas
imperatriz,Imperatriz Leopoldinense,2023,RJ,Grupo Especial,O Aperreio do Cabra que o Excomungado Tratou com Má-Querença e o Santíssimo não Deu Guarida,"Me Leva, Gabriel Coelho, Miguel da Imperatriz, Luiz Brinquinho, Antonio Crescente e Renne Barbosa",Pitty de Menezes
imperatriz,Imperatriz Leopoldinense,2024,RJ,Grupo Especial,"Com a Sorte Virada Pra Lua, Segundo o Testamento da Cigana Esmeralda",,
imperatriz,Imperatriz Leopoldinense,2025,RJ,Grupo Especial,Ómi Tútú ao Olúfon - Água Fresca para o Senhor de Ifón,,
imperatriz,Imperatriz Leopoldinense,2026,RJ,Grupo Especial,Camaleônico,,
imperio-de-casa-verde,Império de Casa Verde,1996,SP,Grupo 4,"Brasil, Um País com Nome de Tinta",,
imperio-de-casa-verde,Império de Casa Verde,1997,SP,Grupo 3,As Maravilhas do Circo,,
imperio-de-casa-verde,Império de Casa Verde,1998,SP,Grupo 1A,No Império Reina o Reisado,,
imperio-de-casa-verde,Império de Casa Verde,1999,SP,Grupo 1,Coisa Boa Todo Mundo Gosta,"Ademir Sintonia, Levi Sintonia, Marcos Shamilian e Misturinha do Cavaco",
imperio-de-casa-verde,Império de Casa Verde,2000,SP,Grupo de Acesso,Descobrimento ou Invasão? Eis a Questão!,,
imperio-de-casa-verde,Império de Casa Verde,2001,SP,Grupo de Acesso,Fantástica Máquina dos Sonhos,,
imperio-de-casa-verde,Império de Casa Verde,2002,SP,Grupo de Acesso,A Verde Guerrilha da Paz,,
imperio-de-casa-verde,Império de Casa Verde,2003,SP,Grupo Especial,"Nhô João, Preto Velho Milagreiro e Profeta de Todos os Deuses, Lá Pelas Bandas do Cafundó","Biro-Biro, Daniel Collête, Raphael, Júnior Marques, L.C. Santos, Turko, Sérgio Biriba, Maradona",
imperio-de-casa-verde,Império de Casa Verde,2004,SP,Grupo Especial,O Novo Espelho de Narciso. Um Delírio Sobre os Heróis da Mitologia Paulistana,"Jeferson Lima, Marco Antonio Santos, Murilo e Peña",
imperio-de-casa-verde,Império de Casa Verde,2005,SP,Grupo Especial,"Brasil: Se Deus é por nós, quem será contra nós?","Vaguinho, Carlos Júnior e Raphael",
imperio-de-casa-verde,Império de Casa Verde,2006,SP,Grupo Especial,Do Boi Místico ao Boi Real - De Garcia D´Ávila na Bahia ao Nelore - O Boi que come capim - A Saga pecuária no Brasil para o Mundo,"Rafael, Junior Marques e Carlos Junior",
imperio-de-casa-verde,Império de Casa Verde,2007,SP,Grupo Especial,Glórias e Conquistas - A Força do Império está no salto do Tigre,"Raphael do Império, Júnior Marques e Carlos Júnior",
imperio-de-casa-verde,Império de Casa Verde,2008,SP,Grupo Especial,"Sambando, cantando e seguindo a canção. Vem, vamos embora para a festa da MPB",Júnior Marques e Raphael do Império,
imperio-de-casa-verde,Império de Casa Verde,2009,SP,Grupo Especial,"É festa, é feriado, é celebração. O Tigre comemora na avenida e exalta seu pavilhão. São 15 anos de paixão!",,
imperio-de-casa-verde,Império de Casa Verde,2010,SP,Grupo Especial,"Itu, Fidelíssima Terra de Gigantes",,
imperio-de-casa-verde,Império de Casa Verde,2011,SP,Grupo Especial,"Samba sabor cerveja. Admirada a milênios, a mais nova sensação nacional","Carlos Alberto, Fininho, Marcelinho, Nocera Romagnoli, Sylas, Tadeu Sá, Tião, Walter Jr e Vagner dos Santos",
imperio-de-casa-verde,Império de Casa Verde,2012,SP,Grupo Especial,"Na ótica do meu Império, o foco é você",,
imperio-de-casa-verde,Império de Casa Verde,2013,SP,Grupo Especial,"Pra todo mal, a cura. Quem canta seus males espanta!",,
imperio-de-casa-verde,Império de Casa Verde,2014,SP,Grupo Especial,Sustentabilidade : construindo um mundo novo!,"Leo Reis, Turko, Celsinho Mody, Fabiano Henrique, Biel, Paulinho B.P. e Marquinhos",
imperio-de-casa-verde,Império de Casa Verde,2015,SP,Grupo Especial,Sonhadores do mundo inteiro: uni-vos,,
imperio-de-casa-verde,Império de Casa Verde,2016,SP,Grupo Especial,O Império dos Mistérios,"Carlos Júnior, Fabinho LS e Fabiano Sorriso",
imperio-de-casa-verde,Império de Casa Verde,2017,SP,Grupo Especial,Paz. O Império da Nova Era,"Turko, Aquiles da Vila, Maradona, Chanel Wagner, Paulinho, JC Castilho, Tinga e Silas Augusto",
imperio-de-casa-verde,Império de Casa Verde,2018,SP,Grupo Especial,"O povo, a nobreza real","Jairo Roizen, Thiago Sukata, Godoi, Luciano Godoi, Claudio Mattos, Tavares, Tubino, William Lima, Meiners e Victor Alves",
imperio-de-casa-verde,Império de Casa Verde,2019,SP,Grupo Especial,O Império contra-ataca,"Acerola de Angola, Almir Mendonça, Luiz Jacaré, Rapha Maslionis, Leandro Rato, Marcelão e Pedro Carmo",
imperio-de-casa-verde,Império de Casa Verde,2020,SP,Grupo Especial,Marhaba Lubnãn,"Marcelo Casa Nossa, Carlos Jr, Gui Cruz, Armênio Poesia, Darlan Alves, Fredy Vianna, Rodrigo Minuetto, Rodolfo Minuetto e Xandinho Nocera",
imperio-de-casa-verde,Império de Casa Verde,2022,SP,Grupo Especial,"O Poder da Comunicação - Império, O Mensageiro das Emoções","Samir Trindade, André Diniz, Cláudio Russo, Diego Nicolau, Darlan Alves, Fabiano Sorriso e Marcelo Casa Nossa",
imperio-de-casa-verde,Império de Casa Verde,2023,SP,Grupo Especial,Império dos Tambores - Um Brasil Afromusical,"André Diniz, Marcelo Casa Nossa, Samir Trindade, Fabiano Sorriso, Evandro Bocão, Darlan Alves e Gustavo Clarão",
imperio-de-casa-verde,Império de Casa Verde,2024,SP,Grupo Especial,Fafá - A Cabocla Mística em Rituais da Floresta,"André Diniz, Marcelo Casa Nossa, Samir Trindade, Fabiano Sorriso, Evandro Bocão, Darlan Alves, Gustavo Clarão e Tinga",
imperio-de-casa-verde,Império de Casa Verde,2025,SP,Grupo Especial,Cantando Contos: Reinos da Literatura,"André Diniz, Gustavo Clarão, Darlan Alves, Fabiano Sorriso, Evandro Bocão e Marcelo Casa Nossa",
imperio-de-casa-verde,Império de Casa Verde,2026,SP,Grupo Especial,Império dos Balangandãs: Joias negras Afro-Brasileiras,"Diogo Nogueira, Arlindinho Cruz, Evandro Bocão, Darlan Alves, Fabiano Sorriso e André Diniz)",
imperio-serrano,Império Serrano,1948,RJ,Escolas de samba,Homenagem a Antônio Castro Alves,Altamiro Maia (Comprido),
imperio-serrano,Império Serrano,1949,RJ,Federação Brasileira de Escolas de Samba,Exaltação a Tiradentes,"Penteado, Mano Decio e Estanilau Silva",
imperio-serrano,Império Serrano,1950,RJ,Federação Brasileira de Escolas de Samba,Batalha Naval do Riachuelo,Silas de Oiliveira,
imperio-serrano,Império Serrano,1951,RJ,Federação Brasileira de Escolas de Samba,Sessenta e Um Anos de República,Silas de Oliveira,
imperio-serrano,Império Serrano,1952,RJ,,Ana Néri ou Homenagem à medicina brasileira,"Mano Décio, Penteado e Fuleiro",
imperio-serrano,Império Serrano,1953,RJ,Supercampeonato,O Último Baile da Corte Imperial,Silas de Oliveira e Waldir Medeiros,
imperio-serrano,Império Serrano,1954,RJ,Supercampeonato,O Guarani,"Silas de Oliveira, Waldir Medeiros, João Fabrício e Antônio dos Santos",
imperio-serrano,Império Serrano,1955,RJ,Supercampeonato,Exaltação a Caxias,"Silas de Oliveira, Mano Décio da Viola e João Fabrício",
imperio-serrano,Império Serrano,1956,RJ,Supercampeonato,Caçador de Esmeraldas ou Sonho das Esmeraldas,Silas de Oliveira e Mano Décio da Viola,
imperio-serrano,Império Serrano,1957,RJ,Supercampeonato,D. João VI ou Brasil Império,"Silas de Oliveira, Mano Décio e Penteado",
imperio-serrano,Império Serrano,1958,RJ,Supercampeonato,Exaltação à Bárbara Heliodora,"Mano Décio, Ramon Russo e Nilo de Oliveira",
imperio-serrano,Império Serrano,1959,RJ,Supercampeonato,"Brasil Holandês, Homenagem a João Maurício de Nassau","Mano Décio, Abílio Martins e Chocolate",
imperio-serrano,Império Serrano,1960,RJ,,Medalhas e brasões,Silas de Oliveira e Mano Décio,
imperio-serrano,Império Serrano,1961,RJ,Supercampeonato,Movimentos Revolucionários e Independência do Brasil - Inconfidência Mineira,Mano Décio e Aidno Sá,
imperio-serrano,Império Serrano,1962,RJ,Grupo 1,Rio dos Vice-Reis,"Mano Décio, Aidno Sá e David do Pandeiro",
imperio-serrano,Império Serrano,1963,RJ,Grupo 1,Rio de Ontem e de Hoje ou Exaltação a Mem de Sá,David do Pandeiro e Ala dos Compositores,
imperio-serrano,Império Serrano,1964,RJ,Grupo 1,Aquarela Brasileira,Silas de Oliveira,
imperio-serrano,Império Serrano,1965,RJ,Grupo 1,Cinco Bailes Tradicionais na História do Rio,"Silas de Oliveira, Ivone dos Santos (D. Ivone Lara) e Bacalhau",
imperio-serrano,Império Serrano,1966,RJ,Grupo 1,Glória e Graças da Bahia,Silas de Oliveira e Joacyr Santana,Abílio Martins
imperio-serrano,Império Serrano,1967,RJ,Grupo 1,"São Paulo, Chapadão de Glórias",Silas de Oliveira e Joacyr Santana,
imperio-serrano,Império Serrano,1968,RJ,Grupo 1,"Pernambuco, Leão do Norte",Silas de Oliveira e Joacir Santana,Jorge Goulart
imperio-serrano,Império Serrano,1969,RJ,Grupo 1,Heróis da Liberdade,"Silas de Oliveira, Mano Décio e Manoel Ferreira",Joel Teixeira e Júlia
imperio-serrano,Império Serrano,1970,RJ,Grupo 1,Arte em Tom Maior,"Aidno Sá, Nina Rodrigues e Jorge Lucas",Roberto Ribeiro
imperio-serrano,Império Serrano,1971,RJ,Grupo 1,"Nordeste, Seu Povo, Seu Canto, Sua Gente","Heitor, Maneco e Wilson Diabo",Roberto Ribeiro
imperio-serrano,Império Serrano,1972,RJ,Grupo 1,"Alô, Alô, Taí Carmen Miranda","Wilson Diabo, Heitor Rocha e Maneco",Marlene
imperio-serrano,Império Serrano,1973,RJ,Grupo 1,Viagem Encantada Pindorama Adentro,"Wilson Diabo, Malaquias e Carlinhos",Marlene
imperio-serrano,Império Serrano,1974,RJ,Grupo 1,"Dona Santa, Rainha do Maracatu","Wilson Diabo, Malaquias e Carlinhos",Marlene e Abílio Martins
imperio-serrano,Império Serrano,1975,RJ,Grupo 1,"Zaquia Jorge, a Vedete do Subúrbio, Estrela de Madureira",Alvarese,Marlene
imperio-serrano,Império Serrano,1976,RJ,Grupo 1,"A Lenda das Sereias, Rainhas do Mar","Vicente Mattos, Dionel e Veloso",Roberto Ribeiro e Sobrinho
imperio-serrano,Império Serrano,1977,RJ,Grupo 1,"Brasil, Berço dos Imigrantes",Jorge Lucas e Roberto Ribeiro,Roberto Ribeiro
imperio-serrano,Império Serrano,1978,RJ,Grupo 1,"Oscarito, Carnaval e Samba, Uma Chanchada no Asfalto","Nina Rodrigues, Aidno Sá e Ubirajara Cardoso",Roberto Ribeiro
imperio-serrano,Império Serrano,1979,RJ,Grupo 1-B,"Municipal Maravilhoso, 70 Anos de Glória","Roberto Ribeiro, Jorge Lucas e Edson Paiva",Roberto Ribeiro
imperio-serrano,Império Serrano,1980,RJ,Grupo 1-A,"Império das Ilusões - Atlântida, Eldorado, Sonho e Aventura",Durval Nery e Joaquim Aquiar,Roberto Ribeiro e Darcy Maraviha
imperio-serrano,Império Serrano,1981,RJ,Grupo 1-A,"Na Terra do Pau-brasil, nem Tudo Caminha Viu",Jorge Lucas e Edson Paiva,Roberto Ribeiro e Abílio Martins
imperio-serrano,Império Serrano,1982,RJ,Grupo 1-A,Bum Bum Paticumbum Prugurundum,Beto Sem Braço e Aluísio Machado,Quinzinho
imperio-serrano,Império Serrano,1983,RJ,Grupo 1-A,Mãe Baiana Mãe,Aluízio Machado e Beto Sem Braço,Quinzinho
imperio-serrano,Império Serrano,1984,RJ,Desfile de domingo,"Foi Malandro, É",Bicalho,José da Rocha Vianna (Ney Vianna)
imperio-serrano,Império Serrano,1985,RJ,Grupo 1-A,"Samba, Suor e Cerveja, o Combustível da Ilusão",Beto Sem Braço,Quinzinho
imperio-serrano,Império Serrano,1986,RJ,Grupo 1-A,Eu Quero,"Aluísio Machado, Luiz Carlos do Cavaco e Jorge Nóbrega",Quinzinho
imperio-serrano,Império Serrano,1987,RJ,Grupo 1,"Com a Boca no Mundo, Quem não Se Comunica se Trumbica",Beto Sem Braço e Aluísio Machado,Quinzinho
imperio-serrano,Império Serrano,1988,RJ,Grupo 1,"Pára com Isto, Dá Cá o Meu","Luis Carlos do Cavaco, Lula e Jarbas da Cuíca",Quinzinho
imperio-serrano,Império Serrano,1989,RJ,Grupo 1,"Jorge Amado, Axé Brasil","Beto Sem Braço, Aluízio Machado, Bicalho e Arlindo Cruz",Silvinho
imperio-serrano,Império Serrano,1990,RJ,Grupo Especial,História da Nossa História,"Jangada, Solidão, Zito, Ibraim, Edgard do Agogô e Tico doGato",Gilmar Ferreira (Tico do Gato)
imperio-serrano,Império Serrano,1991,RJ,Grupo Especial,É por Aí que Eu Vou,"Solidão, Ibraim, Beto Pernada, Valdir Sargento, Edu do Pagode e Elci",Gilmar Ferreira (Tico do Gato)
imperio-serrano,Império Serrano,1992,RJ,Grupo 1,Fala Serrinha - A Voz do Morro Sou Eu Mesmo sim Senhor,"Beto Sem Braço, Jangada, Maurição",Roger da Fazenda
imperio-serrano,Império Serrano,1993,RJ,Grupo 1,"Império Serrano , Um Ato de Amor","Arlindo Cruz, Aluísio Machado, Acyr Marques e Bicalho",Rixxa
imperio-serrano,Império Serrano,1994,RJ,Grupo Especial,Uma Festa Brasileira,"Lula, Zito e Beto Pernada",Roger da Fazenda
imperio-serrano,Império Serrano,1995,RJ,Grupo Especial,O Tempo não Pára,"Maurição, Jorge Lucas e Luis Carlos do Cavaco",Roger da Fazenda e Quinzinho
imperio-serrano,Império Serrano,1996,RJ,Grupo Especial,Verás que Um Filho Teu não Foge à Luta,"Aluísio Machado, Lula, Beto Pernarda, Arlindo Cruz e Índio do Império",Jorginho do Império
imperio-serrano,Império Serrano,1997,RJ,Grupo Especial,O Mundo dos Sonhos de Beto Carrero,"Carlos Sena, Maurição, Arlindo Cruz e Índio do Império",Jorginho do Império
imperio-serrano,Império Serrano,1998,RJ,Grupo A,Sou o Ouro Negro da Mãe África,"Gonzagão, Gonzaguinha, Deo Alexandre, Ótavio, Paulinho e Marcão da Serrinha",Carlinhos da Paz
imperio-serrano,Império Serrano,1999,RJ,Grupo Especial,Uma Rua Chamada Brasil,"Arlindo Cruz, Carlos Sena, Maurição e Elmo Castro",Jorginho do Império
imperio-serrano,Império Serrano,2000,RJ,Grupo A,Os Canhões de Guararapes,"Paulinho Manahu, Marco Cabeça Branca, Zé Ferreira",Carlinhos da Paz
imperio-serrano,Império Serrano,2001,RJ,Grupo Especial,O Rio Corre pro Mar,"Arlindo Cruz, Maurição, Carlos Sena e Elmo Caetano",Carlinhos da Paz
imperio-serrano,Império Serrano,2002,RJ,Grupo Especial,Aclamação e Coroação do Imperador da Pedra do Reino: Ariano Suassuna,"Aluizio Machado, Maurição, Lula, Carlos Sena e Elmo Caetano",Carlinhos da Paz e Quinzinho
imperio-serrano,Império Serrano,2003,RJ,Grupo Especial,E Onde Houver Trevas que Se Faça a Luz,"Aluísio Machado, Arlindinho Cruz, Maurição, Carlos Sena e Elmo Caetano",Wantuir
imperio-serrano,Império Serrano,2004,RJ,Grupo Especial,Aquarela Brasileira,Silas de Oliveira,"Quinho, Serginho do Porto, Leonardo Bessa e Xande de Pilares"
imperio-serrano,Império Serrano,2005,RJ,Grupo Especial,Um Grito que Ecoa no Ar. Homem/Natureza - O Perfeito Equilíbrio,"Marcão, Marcelo Ramos e João Bôsco","Quinho, Serginho do Porto, Leonardo Bessa e Xande de Pilares"
imperio-serrano,Império Serrano,2006,RJ,Grupo Especial,O Império do Divino,"Arlindo Cruz, Maurição, Carlos Sena, Aluízio Machado e Elmo Caetano","Quinho, Serginho do Porto, Leonardo Bessa e Xande de Pilares"
imperio-serrano,Império Serrano,2007,RJ,Grupo Especial,Ser Diferente É Normal: o Império Serrano Faz a Diferença no Carnaval,"Arlindo Cruz, Maurição, Aloísio Machado, Carlos Senna e João Bosco","Quinho, Serginho do Porto, Leonardo Bessa e Xande de Pilares"
imperio-serrano,Império Serrano,2008,RJ,Grupo A,"Taí, Eu Fiz Tudo pra Você Gostar de Mim","Marcão, Marcelo, Vando, Chupeta, Henrique, William, Celso e Zé Paulo",Gonzaguinha
imperio-serrano,Império Serrano,2009,RJ,Grupo Especial,A Lenda das Sereias e os Mistérios do Mar,"Vicente Mattos, Dionel e Veloso",Nêgo e Gonzaguinha
